Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2017-07-02,Mobile,173065 ,17306 ,23 ,42891 ,1609 ,69077 ,106698 ,RPG
2017-07-03,Console,49147 ,4914 ,43 ,33599 ,6416 ,70499 ,138452 ,Simulation
2017-07-04,Console,153111 ,15311 ,25 ,80055 ,8989 ,43154 ,22150 ,Simulation
2017-07-05,PC,137420 ,13742 ,87 ,91704 ,7997 ,90601 ,129707 ,Simulation
2017-07-06,PC,46587 ,4658 ,23 ,86667 ,3908 ,25286 ,32711 ,Adventure
2017-07-07,Console,62870 ,6287 ,70 ,38704 ,1090 ,45446 ,131698 ,FPS
2017-07-08,Mobile,134486 ,13448 ,48 ,27517 ,6166 ,50320 ,111291 ,Action
2017-07-09,Console,22089 ,2208 ,62 ,72943 ,1433 ,62613 ,11257 ,Action
2017-07-10,Console,153246 ,15324 ,35 ,22050 ,4699 ,78081 ,56271 ,Adventure
2017-07-11,PC,166477 ,16647 ,31 ,81035 ,9731 ,37858 ,11722 ,FPS
2017-07-12,PC,62301 ,6230 ,26 ,78199 ,2175 ,89975 ,61504 ,Simulation
2017-07-13,Console,198680 ,19868 ,92 ,56778 ,3451 ,97820 ,46494 ,Adventure
2017-07-14,PC,79782 ,7978 ,36 ,57941 ,5142 ,44741 ,87007 ,Simulation
2017-07-15,Console,148418 ,14841 ,49 ,65984 ,1716 ,55187 ,83238 ,Action
2017-07-16,Mobile,168475 ,16847 ,43 ,46210 ,9314 ,30781 ,25785 ,RPG
2017-07-17,Console,130517 ,13051 ,54 ,44712 ,1681 ,97300 ,84244 ,Simulation
2017-07-18,VR,115847 ,11584 ,76 ,32632 ,4105 ,53830 ,40285 ,Adventure
2017-07-19,VR,34769 ,3476 ,81 ,82408 ,3878 ,38092 ,95524 ,FPS
2017-07-20,PC,119208 ,11920 ,87 ,17942 ,2362 ,88208 ,23504 ,Adventure
2017-07-21,Mobile,129563 ,12956 ,23 ,78282 ,8329 ,70558 ,38746 ,FPS
2017-07-22,VR,16095 ,1609 ,25 ,92407 ,9508 ,24026 ,133961 ,RPG
2017-07-23,Console,30346 ,3034 ,70 ,56487 ,9501 ,24236 ,32199 ,FPS
2017-07-24,VR,106723 ,10672 ,27 ,95858 ,1709 ,61670 ,115491 ,FPS
2017-07-25,PC,171477 ,17147 ,79 ,38047 ,9682 ,31719 ,103362 ,Simulation
2017-07-26,VR,32949 ,3294 ,88 ,46606 ,9520 ,24313 ,42991 ,Simulation
2017-07-27,Console,35986 ,3598 ,33 ,60548 ,9848 ,90703 ,107923 ,RPG
2017-07-28,PC,83541 ,8354 ,84 ,50279 ,9482 ,42105 ,29395 ,Adventure
2017-07-29,PC,189016 ,18901 ,54 ,75149 ,2272 ,79409 ,52971 ,Action
2017-07-30,VR,170785 ,17078 ,78 ,99084 ,6918 ,93026 ,128538 ,Adventure
2017-07-31,VR,45568 ,4556 ,58 ,36844 ,4040 ,64947 ,120425 ,Action
2017-08-01,PC,134035 ,13403 ,24 ,56749 ,2526 ,85120 ,106307 ,RPG
2017-08-02,PC,81883 ,8188 ,92 ,66238 ,6864 ,53961 ,7713 ,Action
2017-08-03,Mobile,187940 ,18794 ,92 ,89176 ,1193 ,82606 ,88760 ,Simulation
2017-08-04,Console,67965 ,6796 ,47 ,22175 ,8521 ,73062 ,96062 ,Simulation
2017-08-05,PC,13757 ,1375 ,31 ,69814 ,6822 ,97165 ,95188 ,RPG
2017-08-06,Console,19581 ,1958 ,68 ,28490 ,5543 ,37002 ,86366 ,Simulation
2017-08-07,PC,174825 ,17482 ,55 ,93309 ,8716 ,32464 ,89197 ,Simulation
2017-08-08,Console,131287 ,13128 ,71 ,62448 ,8972 ,23201 ,116862 ,FPS
2017-08-09,VR,190491 ,19049 ,66 ,56008 ,9096 ,44789 ,49400 ,Action
2017-08-10,Mobile,38938 ,3893 ,41 ,51056 ,3627 ,70473 ,85921 ,FPS
2017-08-11,Mobile,106218 ,10621 ,72 ,99883 ,6066 ,79880 ,113476 ,Adventure
2017-08-12,Console,106941 ,10694 ,68 ,63243 ,6564 ,73790 ,147305 ,Simulation
2017-08-13,Mobile,19926 ,1992 ,65 ,44601 ,9788 ,79904 ,79543 ,Adventure
2017-08-14,Console,65787 ,6578 ,27 ,98686 ,3724 ,38121 ,32790 ,Simulation
2017-08-15,PC,74018 ,7401 ,80 ,76765 ,1912 ,36655 ,8702 ,Adventure
2017-08-16,PC,86118 ,8611 ,93 ,98344 ,9015 ,23615 ,44320 ,FPS
2017-08-17,PC,74385 ,7438 ,71 ,12428 ,2026 ,40580 ,9405 ,Action
2017-08-18,PC,11768 ,1176 ,44 ,47823 ,9310 ,36502 ,51868 ,Adventure
2017-08-19,Console,24771 ,2477 ,83 ,32296 ,1669 ,24826 ,68097 ,Simulation
2017-08-20,PC,105286 ,10528 ,86 ,43716 ,9633 ,58359 ,131816 ,RPG
2017-08-21,PC,77363 ,7736 ,40 ,59699 ,1059 ,98125 ,40313 ,FPS
2017-08-22,Console,58720 ,5872 ,71 ,79778 ,3909 ,67015 ,66950 ,RPG
2017-08-23,PC,110853 ,11085 ,28 ,69667 ,2975 ,91760 ,114501 ,Adventure
2017-08-24,Mobile,161713 ,16171 ,30 ,29009 ,9215 ,45445 ,20528 ,Adventure
2017-08-25,Mobile,54781 ,5478 ,48 ,22179 ,8822 ,44908 ,51346 ,Adventure
2017-08-26,PC,30745 ,3074 ,27 ,25019 ,2671 ,40913 ,146354 ,FPS
2017-08-27,Console,172381 ,17238 ,28 ,45360 ,1777 ,90024 ,25096 ,Simulation
2017-08-28,PC,177179 ,17717 ,27 ,45678 ,5979 ,39819 ,122539 ,Adventure
2017-08-29,Console,39814 ,3981 ,80 ,64076 ,5599 ,62500 ,62284 ,Adventure
2017-08-30,PC,24047 ,2404 ,42 ,49417 ,2828 ,38882 ,95214 ,Action
2017-08-31,VR,170987 ,17098 ,55 ,62851 ,5002 ,23902 ,132823 ,RPG
2017-09-01,VR,89903 ,8990 ,73 ,35711 ,9408 ,37093 ,49878 ,FPS
2017-09-02,Console,16646 ,1664 ,72 ,25224 ,6420 ,24681 ,26590 ,RPG
2017-09-03,VR,167722 ,16772 ,20 ,89012 ,2848 ,37518 ,81693 ,Action
2017-09-04,Mobile,109104 ,10910 ,78 ,31596 ,4442 ,87098 ,134269 ,FPS
2017-09-05,Console,139517 ,13951 ,74 ,36906 ,1126 ,99511 ,69947 ,Action
2017-09-06,PC,143414 ,14341 ,70 ,33548 ,9125 ,40475 ,34346 ,Action
2017-09-07,VR,16985 ,1698 ,48 ,88660 ,4582 ,89826 ,121545 ,RPG
2017-09-08,Mobile,19983 ,1998 ,35 ,12811 ,4226 ,64958 ,76486 ,Action
2017-09-09,PC,65138 ,6513 ,77 ,42108 ,4125 ,29720 ,21741 ,Adventure
2017-09-10,Console,137917 ,13791 ,73 ,56761 ,5360 ,90959 ,123482 ,FPS
2017-09-11,Console,38401 ,3840 ,75 ,49029 ,9898 ,63787 ,125688 ,Action
2017-09-12,Mobile,150477 ,15047 ,64 ,16803 ,5878 ,39219 ,123697 ,Simulation
2017-09-13,PC,117516 ,11751 ,58 ,55730 ,2679 ,55629 ,65773 ,Adventure
2017-09-14,PC,159377 ,15937 ,80 ,57525 ,1248 ,49234 ,9262 ,FPS
2017-09-15,PC,135716 ,13571 ,89 ,54934 ,4999 ,82024 ,148468 ,Adventure
2017-09-16,Mobile,173516 ,17351 ,39 ,33421 ,2066 ,40131 ,89152 ,Action
2017-09-17,Mobile,135492 ,13549 ,99 ,10554 ,7221 ,94959 ,39691 ,FPS
2017-09-18,Console,171965 ,17196 ,73 ,97436 ,7298 ,71520 ,122593 ,Adventure
2017-09-19,Mobile,20629 ,2062 ,35 ,36054 ,3895 ,56924 ,118347 ,Action
2017-09-20,Mobile,196620 ,19662 ,32 ,15148 ,9750 ,79895 ,84287 ,Action
2017-09-21,Mobile,50330 ,5033 ,93 ,22337 ,1172 ,99156 ,106685 ,RPG
2017-09-22,VR,50823 ,5082 ,58 ,53119 ,9489 ,32855 ,114419 ,Action
2017-09-23,Console,20079 ,2007 ,48 ,21880 ,6193 ,83980 ,45193 ,Adventure
2017-09-24,Console,198267 ,19826 ,46 ,91232 ,1883 ,99913 ,69496 ,Adventure
2017-09-25,Console,194049 ,19404 ,30 ,16275 ,2968 ,91236 ,20186 ,FPS
2017-09-26,PC,104815 ,10481 ,30 ,34620 ,3197 ,27820 ,118729 ,Simulation
2017-09-27,Console,197993 ,19799 ,84 ,82838 ,7735 ,36085 ,73290 ,Simulation
2017-09-28,VR,107264 ,10726 ,66 ,12560 ,5745 ,68338 ,6217 ,Action
2017-09-29,Console,150450 ,15045 ,72 ,26897 ,9763 ,68615 ,137980 ,Adventure
2017-09-30,Console,184926 ,18492 ,47 ,28164 ,5396 ,54266 ,53535 ,FPS
2017-10-01,Console,39671 ,3967 ,97 ,35219 ,1023 ,98472 ,137910 ,RPG
2017-10-02,PC,94618 ,9461 ,91 ,97125 ,9601 ,97335 ,61168 ,FPS
2017-10-03,PC,152802 ,15280 ,36 ,69172 ,8357 ,34232 ,52469 ,Simulation
2017-10-04,Console,103969 ,10396 ,99 ,80147 ,2933 ,88397 ,23214 ,FPS
2017-10-05,PC,65600 ,6560 ,63 ,16229 ,9654 ,37551 ,50879 ,RPG
2017-10-06,Mobile,99952 ,9995 ,63 ,43463 ,2995 ,99826 ,60864 ,RPG
2017-10-07,Mobile,50157 ,5015 ,38 ,89643 ,4266 ,77618 ,109864 ,FPS
2017-10-08,Console,148682 ,14868 ,60 ,61678 ,3130 ,54418 ,120772 ,Adventure
2017-10-09,Mobile,131196 ,13119 ,32 ,36725 ,6906 ,29715 ,34241 ,Simulation
2017-10-10,PC,125493 ,12549 ,91 ,90391 ,7870 ,74671 ,54733 ,RPG
2017-10-11,VR,60519 ,6051 ,96 ,17207 ,2408 ,70917 ,51917 ,Simulation
2017-10-12,VR,66628 ,6662 ,28 ,63550 ,6627 ,93906 ,28751 ,Action
2017-10-13,PC,167686 ,16768 ,57 ,97963 ,9221 ,68492 ,15426 ,Adventure
2017-10-14,VR,56649 ,5664 ,75 ,78362 ,5642 ,40907 ,76049 ,RPG
2017-10-15,PC,134192 ,13419 ,96 ,41898 ,5396 ,45595 ,139027 ,RPG
2017-10-16,VR,105829 ,10582 ,92 ,29270 ,1422 ,80465 ,143073 ,FPS
2017-10-17,Mobile,69581 ,6958 ,30 ,41897 ,5146 ,78537 ,134788 ,Simulation
2017-10-18,Console,130178 ,13017 ,84 ,49366 ,4784 ,63313 ,103857 ,Action
2017-10-19,VR,65576 ,6557 ,95 ,80150 ,5321 ,99711 ,80516 ,RPG
2017-10-20,Mobile,152794 ,15279 ,64 ,37020 ,9397 ,99334 ,146410 ,RPG
2017-10-21,Console,84806 ,8480 ,61 ,34365 ,2292 ,26534 ,88664 ,FPS
2017-10-22,Console,94836 ,9483 ,22 ,40000 ,9035 ,48971 ,103524 ,Adventure
2017-10-23,Mobile,24678 ,2467 ,47 ,65666 ,1652 ,76012 ,95170 ,FPS
2017-10-24,Console,159641 ,15964 ,23 ,30143 ,8035 ,39745 ,26148 ,Simulation
2017-10-25,Mobile,188431 ,18843 ,55 ,54933 ,3429 ,57149 ,53246 ,Adventure
2017-10-26,Console,81340 ,8134 ,26 ,86120 ,4304 ,45920 ,134681 ,Simulation
2017-10-27,Mobile,63628 ,6362 ,46 ,80540 ,7597 ,67173 ,67509 ,Action
2017-10-28,PC,103829 ,10382 ,36 ,93132 ,6168 ,46391 ,130108 ,RPG
2017-10-29,Console,124995 ,12499 ,36 ,44251 ,7758 ,30590 ,144777 ,Action
2017-10-30,PC,123556 ,12355 ,53 ,81016 ,2845 ,44752 ,81354 ,Action
2017-10-31,VR,98235 ,9823 ,92 ,31025 ,7756 ,31665 ,87098 ,Adventure
2017-11-01,Mobile,92291 ,9229 ,85 ,63241 ,3972 ,59293 ,147749 ,Adventure
2017-11-02,Mobile,42337 ,4233 ,74 ,32482 ,9044 ,24091 ,141385 ,RPG
2017-11-03,PC,67045 ,6704 ,77 ,49044 ,4710 ,67663 ,96069 ,Adventure
2017-11-04,VR,156208 ,15620 ,97 ,13342 ,9097 ,71982 ,65559 ,Adventure
2017-11-05,Mobile,196496 ,19649 ,81 ,92513 ,9735 ,95115 ,91320 ,Adventure
2017-11-06,Console,147165 ,14716 ,40 ,10433 ,4374 ,33043 ,93742 ,Action
2017-11-07,VR,88891 ,8889 ,100 ,29584 ,5299 ,93543 ,89555 ,Adventure
2017-11-08,Mobile,30723 ,3072 ,23 ,64792 ,7473 ,23456 ,86926 ,RPG
2017-11-09,VR,170408 ,17040 ,88 ,68067 ,2831 ,97763 ,21453 ,FPS
2017-11-10,PC,109508 ,10950 ,52 ,18795 ,1968 ,57274 ,60849 ,RPG
2017-11-11,Console,145539 ,14553 ,84 ,72911 ,5443 ,84905 ,100434 ,Action
2017-11-12,VR,148834 ,14883 ,60 ,59796 ,4245 ,37853 ,19185 ,FPS
2017-11-13,Console,120100 ,12010 ,29 ,75608 ,4193 ,79918 ,100581 ,Adventure
2017-11-14,PC,137779 ,13777 ,62 ,59884 ,1567 ,42231 ,16424 ,Action
2017-11-15,VR,153252 ,15325 ,98 ,49915 ,7210 ,99086 ,28392 ,RPG
2017-11-16,VR,140244 ,14024 ,79 ,83215 ,9822 ,98449 ,148145 ,Simulation
2017-11-17,Mobile,196799 ,19679 ,30 ,79583 ,8735 ,34440 ,135564 ,FPS
2017-11-18,Console,85971 ,8597 ,98 ,86414 ,3486 ,57227 ,34472 ,FPS
2017-11-19,PC,16703 ,1670 ,24 ,30962 ,4594 ,62909 ,80936 ,Simulation
2017-11-20,Console,87464 ,8746 ,88 ,52037 ,1703 ,42494 ,32607 ,Action
2017-11-21,Console,46632 ,4663 ,96 ,13560 ,2505 ,51888 ,18958 ,Simulation
2017-11-22,VR,160583 ,16058 ,26 ,79039 ,5163 ,33733 ,93998 ,Adventure
2017-11-23,Console,38938 ,3893 ,47 ,63924 ,5682 ,60289 ,47014 ,FPS
2017-11-24,PC,81024 ,8102 ,51 ,24690 ,7257 ,42497 ,78234 ,Adventure
2017-11-25,Mobile,64414 ,6441 ,36 ,42401 ,1988 ,58938 ,91852 ,FPS
2017-11-26,PC,63217 ,6321 ,100 ,14415 ,7323 ,75228 ,38731 ,Simulation
2017-11-27,Console,139004 ,13900 ,84 ,77421 ,4865 ,98121 ,66371 ,Adventure
2017-11-28,PC,18738 ,1873 ,86 ,66259 ,2692 ,57849 ,72634 ,Simulation
2017-11-29,Console,54976 ,5497 ,54 ,79549 ,4555 ,94262 ,117476 ,Action
2017-11-30,PC,79891 ,7989 ,93 ,90420 ,4993 ,89160 ,23276 ,RPG
2017-12-01,Mobile,148327 ,14832 ,54 ,73561 ,1281 ,39514 ,43030 ,RPG
2017-12-02,Console,38095 ,3809 ,87 ,87555 ,8273 ,61260 ,140692 ,FPS
2017-12-03,Console,152786 ,15278 ,76 ,35946 ,4389 ,21385 ,129946 ,FPS
2017-12-04,Console,116385 ,11638 ,21 ,77599 ,7143 ,61518 ,49231 ,Action
2017-12-05,VR,181551 ,18155 ,48 ,30339 ,1974 ,75498 ,127994 ,RPG
2017-12-06,VR,98083 ,9808 ,43 ,50537 ,9781 ,24271 ,119121 ,RPG
2017-12-07,Mobile,160167 ,16016 ,41 ,64038 ,5370 ,73702 ,85416 ,FPS
2017-12-08,Console,193607 ,19360 ,90 ,99661 ,2114 ,48732 ,50841 ,Action
2017-12-09,PC,159615 ,15961 ,43 ,59210 ,4333 ,88005 ,142973 ,Simulation
2017-12-10,Mobile,135664 ,13566 ,34 ,43042 ,5091 ,84320 ,98855 ,Adventure
2017-12-11,Console,195387 ,19538 ,43 ,58027 ,2496 ,52630 ,112966 ,RPG
2017-12-12,PC,14168 ,1416 ,81 ,15630 ,5353 ,27589 ,99742 ,RPG
2017-12-13,Console,46007 ,4600 ,49 ,54202 ,5047 ,67041 ,17909 ,Simulation
2017-12-14,Mobile,67269 ,6726 ,91 ,77280 ,7706 ,32449 ,58522 ,RPG
2017-12-15,Mobile,189349 ,18934 ,29 ,21418 ,4695 ,61676 ,144311 ,Action
2017-12-16,PC,112639 ,11263 ,87 ,81462 ,3350 ,97475 ,111240 ,FPS
2017-12-17,VR,30259 ,3025 ,38 ,27982 ,1091 ,62797 ,17303 ,RPG
2017-12-18,VR,175774 ,17577 ,59 ,50083 ,6730 ,42117 ,60231 ,Simulation
2017-12-19,PC,181879 ,18187 ,21 ,45974 ,8647 ,62150 ,122896 ,Action
2017-12-20,Console,10841 ,1084 ,64 ,98217 ,7760 ,70036 ,105492 ,RPG
2017-12-21,Mobile,164827 ,16482 ,24 ,65273 ,4289 ,56792 ,47571 ,Action
2017-12-22,Mobile,144496 ,14449 ,23 ,81973 ,8182 ,58969 ,68143 ,Action
2017-12-23,VR,119315 ,11931 ,57 ,46604 ,6709 ,40861 ,33391 ,FPS
2017-12-24,Mobile,33362 ,3336 ,70 ,70147 ,8207 ,54069 ,109220 ,FPS
2017-12-25,PC,52360 ,5236 ,35 ,46821 ,4340 ,62187 ,141388 ,RPG
2017-12-26,Mobile,179770 ,17977 ,77 ,65828 ,7087 ,97946 ,125797 ,FPS
2017-12-27,PC,156881 ,15688 ,32 ,27968 ,5415 ,58543 ,25621 ,Simulation
2017-12-28,VR,141575 ,14157 ,85 ,30137 ,9932 ,70224 ,88633 ,FPS
2017-12-29,VR,174493 ,17449 ,27 ,70169 ,4400 ,55229 ,100638 ,Simulation
2017-12-30,PC,74182 ,7418 ,77 ,12528 ,4235 ,35587 ,60802 ,FPS
2017-12-31,VR,183166 ,18316 ,48 ,22627 ,1884 ,92322 ,60743 ,Action
2018-01-01,Console,17062 ,1706 ,53 ,71259 ,8401 ,48948 ,12426 ,Adventure
2018-01-02,VR,65321 ,6532 ,66 ,99514 ,6970 ,74787 ,142353 ,FPS
2018-01-03,PC,114343 ,11434 ,69 ,20473 ,5396 ,42915 ,141936 ,Simulation
2018-01-04,VR,70818 ,7081 ,64 ,18093 ,8406 ,68741 ,71826 ,RPG
2018-01-05,Console,59490 ,5949 ,91 ,23945 ,8835 ,82705 ,78094 ,Simulation
2018-01-06,Console,52009 ,5200 ,23 ,89236 ,5768 ,90634 ,130456 ,Simulation
2018-01-07,VR,105149 ,10514 ,46 ,64542 ,5649 ,91283 ,106695 ,FPS
2018-01-08,VR,65004 ,6500 ,87 ,73223 ,3976 ,48103 ,72448 ,Action
2018-01-09,Mobile,179423 ,17942 ,41 ,29056 ,2003 ,29504 ,89593 ,Simulation
2018-01-10,PC,133280 ,13328 ,63 ,20343 ,5383 ,63300 ,13732 ,FPS
2018-01-11,PC,20272 ,2027 ,24 ,44397 ,3339 ,60973 ,93150 ,Simulation
2018-01-12,VR,56270 ,5627 ,42 ,72785 ,3388 ,30937 ,69094 ,Action
2018-01-13,Mobile,98922 ,9892 ,27 ,39830 ,6748 ,28148 ,38616 ,Action
2018-01-14,PC,13666 ,1366 ,62 ,17707 ,6165 ,79794 ,44253 ,Adventure
2018-01-15,VR,76659 ,7665 ,72 ,46690 ,1136 ,73107 ,119903 ,Action
2018-01-16,VR,64195 ,6419 ,88 ,28190 ,2610 ,59606 ,7253 ,FPS
2018-01-17,Mobile,17817 ,1781 ,67 ,38242 ,1122 ,71575 ,55735 ,Action
2018-01-18,Mobile,160113 ,16011 ,57 ,50186 ,6360 ,70344 ,66435 ,RPG
2018-01-19,VR,12665 ,1266 ,97 ,68442 ,2010 ,49758 ,122300 ,FPS
2018-01-20,Mobile,182235 ,18223 ,89 ,39210 ,6595 ,78574 ,34392 ,RPG
2018-01-21,Console,36272 ,3627 ,84 ,30505 ,6993 ,97829 ,14887 ,FPS
2018-01-22,PC,126563 ,12656 ,99 ,30047 ,3893 ,42462 ,106055 ,Action
2018-01-23,Console,63551 ,6355 ,83 ,57821 ,7289 ,70274 ,119165 ,Action
2018-01-24,VR,139215 ,13921 ,56 ,98375 ,5911 ,50172 ,107352 ,Adventure
2018-01-25,Console,89756 ,8975 ,80 ,78910 ,7276 ,99500 ,119409 ,RPG
2018-01-26,Mobile,24960 ,2496 ,48 ,48490 ,5901 ,85184 ,138751 ,Simulation
2018-01-27,Mobile,174931 ,17493 ,61 ,29582 ,2747 ,82419 ,83231 ,Simulation
2018-01-28,PC,46047 ,4604 ,48 ,31335 ,1889 ,22077 ,77589 ,Action
2018-01-29,Mobile,96482 ,9648 ,68 ,65647 ,1613 ,43910 ,34290 ,FPS
2018-01-30,PC,136258 ,13625 ,76 ,35736 ,3077 ,81641 ,86928 ,Action
2018-01-31,Mobile,140261 ,14026 ,46 ,88267 ,7857 ,76472 ,131870 ,Action
2018-02-01,PC,19438 ,1943 ,92 ,61948 ,3464 ,86768 ,9114 ,Simulation
2018-02-02,Console,36652 ,3665 ,67 ,93494 ,2423 ,72231 ,143101 ,FPS
2018-02-03,VR,176607 ,17660 ,85 ,49345 ,9899 ,97182 ,133893 ,RPG
2018-02-04,VR,49934 ,4993 ,30 ,15345 ,9879 ,21592 ,114463 ,Simulation
2018-02-05,VR,47731 ,4773 ,33 ,20792 ,3927 ,36066 ,103640 ,RPG
2018-02-06,Console,120916 ,12091 ,59 ,24653 ,8390 ,73544 ,41306 ,FPS
2018-02-07,VR,161917 ,16191 ,42 ,68027 ,1078 ,55150 ,63475 ,Adventure
2018-02-08,PC,122067 ,12206 ,64 ,56595 ,6559 ,35192 ,47137 ,FPS
2018-02-09,VR,139951 ,13995 ,52 ,40060 ,8403 ,75012 ,113462 ,Adventure
2018-02-10,Console,49076 ,4907 ,85 ,51469 ,3013 ,37782 ,71019 ,FPS
2018-02-11,PC,63654 ,6365 ,38 ,23566 ,2233 ,65826 ,16406 ,Adventure
2018-02-12,Mobile,86865 ,8686 ,35 ,16340 ,8414 ,48292 ,123473 ,Adventure
2018-02-13,VR,26357 ,2635 ,77 ,43641 ,1725 ,94609 ,30960 ,Action
2018-02-14,VR,119273 ,11927 ,56 ,34837 ,6004 ,31437 ,74672 ,RPG
2018-02-15,VR,198467 ,19846 ,51 ,19522 ,4301 ,95107 ,106024 ,Action
2018-02-16,VR,107975 ,10797 ,50 ,41815 ,1101 ,42062 ,70564 ,Adventure
2018-02-17,VR,17968 ,1796 ,80 ,98708 ,3535 ,69530 ,142851 ,Action
2018-02-18,PC,119157 ,11915 ,90 ,80022 ,7688 ,72480 ,28965 ,Action
2018-02-19,Mobile,44530 ,4453 ,40 ,36272 ,8875 ,75773 ,115842 ,Simulation
2018-02-20,VR,199310 ,19931 ,80 ,81775 ,5463 ,81147 ,144988 ,Simulation
2018-02-21,VR,159320 ,15932 ,65 ,32643 ,1448 ,41236 ,45025 ,Simulation
2018-02-22,PC,83432 ,8343 ,24 ,35561 ,2005 ,72978 ,108067 ,Action
2018-02-23,Mobile,93974 ,9397 ,37 ,50752 ,3454 ,83230 ,85153 ,FPS
2018-02-24,Mobile,24956 ,2495 ,97 ,52615 ,5668 ,33524 ,18410 ,Action
2018-02-25,VR,13467 ,1346 ,78 ,78553 ,7279 ,28155 ,85634 ,Adventure
2018-02-26,Mobile,122438 ,12243 ,66 ,88332 ,9406 ,89816 ,32767 ,Action
2018-02-27,PC,183623 ,18362 ,72 ,24779 ,4763 ,75461 ,123686 ,Action
2018-02-28,Mobile,129259 ,12925 ,80 ,58776 ,2450 ,41116 ,79751 ,Simulation
2018-03-01,VR,154150 ,15415 ,89 ,82436 ,5595 ,65326 ,70172 ,Action
2018-03-02,Console,113418 ,11341 ,57 ,33122 ,6523 ,85869 ,20112 ,Adventure
2018-03-03,Console,169475 ,16947 ,47 ,60960 ,6924 ,94092 ,113305 ,Simulation
2018-03-04,Mobile,195215 ,19521 ,82 ,33439 ,2166 ,81206 ,147591 ,Adventure
2018-03-05,Mobile,117966 ,11796 ,91 ,30466 ,3444 ,65856 ,83420 ,Adventure
2018-03-06,Console,80126 ,8012 ,99 ,21412 ,3906 ,31606 ,37818 ,Simulation
2018-03-07,VR,71414 ,7141 ,83 ,88798 ,7717 ,33286 ,43711 ,RPG
2018-03-08,VR,153978 ,15397 ,46 ,36214 ,9271 ,32201 ,136479 ,Adventure
2018-03-09,VR,93583 ,9358 ,70 ,69536 ,5661 ,49876 ,137938 ,RPG
2018-03-10,VR,148765 ,14876 ,73 ,10428 ,8234 ,72418 ,43427 ,Adventure
2018-03-11,Mobile,74823 ,7482 ,74 ,66214 ,6285 ,37449 ,49176 ,RPG
2018-03-12,Console,121824 ,12182 ,52 ,31088 ,5392 ,25758 ,40186 ,RPG
2018-03-13,PC,35995 ,3599 ,95 ,31281 ,7979 ,46394 ,79422 ,RPG
2018-03-14,Console,166844 ,16684 ,63 ,55897 ,6391 ,47800 ,149364 ,FPS
2018-03-15,Console,194450 ,19445 ,84 ,15017 ,7320 ,97783 ,65028 ,FPS
2018-03-16,VR,88212 ,8821 ,38 ,97753 ,5222 ,79524 ,55963 ,Simulation
2018-03-17,VR,146285 ,14628 ,95 ,71802 ,4836 ,33386 ,131826 ,Action
2018-03-18,Console,63135 ,6313 ,82 ,98518 ,4654 ,49785 ,9416 ,Action
2018-03-19,PC,73962 ,7396 ,35 ,80544 ,2572 ,30705 ,7395 ,Action
2018-03-20,PC,70596 ,7059 ,49 ,84447 ,3390 ,79291 ,51794 ,RPG
2018-03-21,VR,160043 ,16004 ,72 ,13031 ,9571 ,97136 ,119232 ,RPG
2018-03-22,VR,103109 ,10310 ,56 ,45097 ,4861 ,41848 ,50750 ,Action
2018-03-23,Console,31162 ,3116 ,61 ,27420 ,9581 ,99643 ,125894 ,RPG
2018-03-24,Mobile,71003 ,7100 ,63 ,30840 ,6791 ,49704 ,133214 ,FPS
2018-03-25,PC,190231 ,19023 ,72 ,21044 ,5193 ,27107 ,116406 ,Adventure
2018-03-26,Console,86743 ,8674 ,66 ,19629 ,4335 ,37364 ,6466 ,RPG
2018-03-27,VR,175233 ,17523 ,65 ,87466 ,2959 ,38293 ,142069 ,Simulation
2018-03-28,Console,48880 ,4888 ,49 ,98879 ,2069 ,41744 ,43436 ,RPG
2018-03-29,Mobile,49991 ,4999 ,92 ,61587 ,2144 ,81714 ,54355 ,Adventure
2018-03-30,PC,84434 ,8443 ,55 ,45631 ,3319 ,48440 ,139073 ,Action
2018-03-31,PC,16836 ,1683 ,42 ,34606 ,1264 ,50548 ,56223 ,Action
2018-04-01,PC,14044 ,1404 ,23 ,15819 ,8956 ,65998 ,106710 ,RPG
2018-04-02,Console,87441 ,8744 ,89 ,84342 ,8505 ,75194 ,12676 ,Action
2018-04-03,Console,143372 ,14337 ,45 ,56864 ,4260 ,61662 ,61439 ,FPS
2018-04-04,PC,104386 ,10438 ,88 ,86840 ,5280 ,54028 ,6476 ,Adventure
2018-04-05,Mobile,89076 ,8907 ,52 ,55498 ,5621 ,87826 ,103990 ,Simulation
2018-04-06,PC,78656 ,7865 ,44 ,28938 ,8301 ,55698 ,113858 ,Action
2018-04-07,PC,21803 ,2180 ,79 ,78561 ,8496 ,71679 ,144502 ,Adventure
2018-04-08,Mobile,33222 ,3322 ,99 ,58573 ,1863 ,76384 ,86416 ,Adventure
2018-04-09,VR,18604 ,1860 ,87 ,84804 ,6062 ,65555 ,55257 ,Simulation
2018-04-10,Console,162640 ,16264 ,35 ,33426 ,9056 ,70045 ,46351 ,Adventure
2018-04-11,PC,133937 ,13393 ,97 ,97966 ,4487 ,45459 ,98345 ,Adventure
2018-04-12,VR,49059 ,4905 ,40 ,69748 ,9113 ,28932 ,66400 ,Adventure
2018-04-13,Mobile,139248 ,13924 ,44 ,29024 ,1944 ,26238 ,88481 ,RPG
