Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2017-08-26,PC,23059,3074,23.73,25019,2671,53117,159132,FPS
2017-08-27,Console,73246,17238,25.3,45360,1777,33027,15557,Simulation
2017-08-28,PC,52083,17717,16.58,45678,5979,33591,129619,Adventure
2017-08-29,Console,17378,3981,69.4,64076,5599,20003,41935,Adventure
2017-08-30,PC,8130,2404,32.72,49417,2828,52072,87432,Action
2017-08-31,VR,2116,17098,21.96,62851,5002,1810,47366,RPG
2017-09-01,VR,1114,8990,26.7,35711,9408,3673,16990,FPS
2017-09-02,Console,3444,1664,83.98,25224,6420,9865,19346,RPG
2017-09-03,VR,4193,16772,7.06,89012,2848,4378,23801,Action
2017-09-04,Mobile,87334,10910,32.78,31596,4442,108459,302105,FPS
2017-09-05,Console,72782,13951,76.41,36906,1126,31360,45875,Action
2017-09-06,PC,87435,14341,29.17,33548,9125,51500,32418,Action
2017-09-07,VR,231,1698,19.06,88660,4582,7197,41031,RPG
2017-09-08,Mobile,15598,1998,11.41,12811,4226,32907,102855,Action
2017-09-09,PC,46787,6513,89.02,42108,4125,30296,22696,Adventure
2017-09-10,Console,53044,13791,92.13,56761,5360,20424,81084,FPS
2017-09-11,Console,14782,3840,47.95,49029,9898,19963,41896,Action
2017-09-12,Mobile,108506,15047,21.86,16803,5878,36929,217841,Simulation
2017-09-13,PC,61249,11751,41.96,55730,2679,96732,51667,Adventure
2017-09-14,PC,74456,15937,38.57,57525,1248,59457,9357,FPS
2017-09-15,PC,53799,13571,53.57,54934,4999,89594,118786,Adventure
2017-09-16,Mobile,148906,17351,18.77,33421,2066,33753,100563,Action
2017-09-17,Mobile,153860,13549,37.2,10554,7221,85477,68152,FPS
2017-09-18,Console,91122,17196,74.49,97436,7298,20348,48224,Adventure
2017-09-19,Mobile,22234,2062,15.53,36054,3895,55040,202501,Action
2017-09-20,Mobile,141196,19662,11.31,15148,9750,89527,185156,Action
2017-09-21,Mobile,44253,5033,36.3,22337,1172,49578,167467,RPG
2017-09-22,VR,815,5082,28.36,53119,9489,3107,48039,Action
2017-09-23,Console,7233,2007,52.42,21880,6193,23080,36995,Adventure
2017-09-24,Console,75245,19826,57.04,91232,1883,38504,47454,Adventure
2017-09-25,Console,65044,19404,24.8,16275,2968,32923,13903,FPS
2017-09-26,PC,68250,10481,32.15,34620,3197,27080,110678,Simulation
2017-09-27,Console,70725,19799,126,82838,7735,10728,35155,Simulation
2017-09-28,VR,1334,10726,30.11,12560,5745,4656,2248,Action
2017-09-29,Console,54488,15045,51.92,26897,9763,14845,88019,Adventure
2017-09-30,Console,78530,18492,42.81,28164,5396,16580,34215,FPS
2017-10-01,Console,12514,3967,73.45,35219,1023,32261,105679,RPG
2017-10-02,PC,45933,9461,106.61,97125,9601,106580,53260,FPS
2017-10-03,PC,58692,15280,21.85,69172,8357,60008,52066,Simulation
2017-10-04,Console,53947,10396,107.62,80147,2933,18600,20106,FPS
2017-10-05,PC,16400,6560,39.9,16229,9654,22531,52248,RPG
2017-10-06,Mobile,75878,9995,37.07,43463,2995,109840,85824,RPG
2017-10-07,Mobile,44675,5015,15.3,89643,4266,73038,146294,FPS
2017-10-08,Console,59334,14868,62.35,61678,3130,11080,68885,Adventure
2017-10-09,Mobile,61891,13119,15.94,36725,6906,41371,40488,Simulation
2017-10-10,PC,57690,12549,98.85,90391,7870,44803,36405,RPG
2017-10-11,VR,1113,6051,30.9,17207,2408,9208,17433,Simulation
2017-10-12,VR,1207,6662,11.01,63550,6627,8381,8297,Action
2017-10-13,PC,64076,16768,53,97963,9221,107094,12036,Adventure
2017-10-14,VR,1318,5664,27.2,78362,5642,4587,24709,RPG
2017-10-15,PC,72299,13419,69.96,41898,5396,71171,129658,RPG
2017-10-16,VR,1100,10582,45.72,29270,1422,8129,50829,FPS
2017-10-17,Mobile,78960,6958,11.99,41897,5146,67236,140753,Simulation
2017-10-18,Console,73806,13017,57.93,49366,4784,26079,36773,Action
2017-10-19,VR,867,6557,45.28,80150,5321,13051,21536,RPG
2017-10-20,Mobile,190992,15279,29.41,37020,9397,99018,186667,RPG
2017-10-21,Console,50884,8480,45.54,34365,2292,8784,63519,FPS
2017-10-22,Console,39324,9483,32.34,40000,9035,16732,52549,Adventure
2017-10-23,Mobile,19620,2467,21.36,65666,1652,51359,152184,FPS
2017-10-24,Console,74302,15964,24.12,30143,8035,11432,14707,Simulation
2017-10-25,Mobile,167878,18843,29.34,54933,3429,28574,83270,Adventure
2017-10-26,Console,27840,8134,25.92,86120,4304,10206,92223,Simulation
2017-10-27,Mobile,62282,6362,15.64,80540,7597,67733,116925,Action
2017-10-28,PC,40762,10382,40.09,93132,6168,83504,110549,RPG
2017-10-29,Console,68190,12499,34.57,44251,7758,14767,89210,Action
2017-10-30,PC,60244,12355,59.14,81016,2845,60900,76390,Action
2017-10-31,VR,1388,9823,28.58,31025,7756,3631,39418,Adventure
2017-11-01,Mobile,68507,9229,37.55,63241,3972,75642,219496,Adventure
2017-11-02,Mobile,42075,4233,38.49,32482,9044,25254,269312,RPG
2017-11-03,PC,31878,6704,67.16,49044,4710,40598,110110,Adventure
2017-11-04,VR,3331,15620,42.9,13342,9097,4961,21148,Adventure
2017-11-05,Mobile,110434,19649,17.61,92513,9735,111347,122584,Adventure
2017-11-06,Console,65623,14716,44.03,10433,4374,11512,31247,Action
2017-11-07,VR,1254,8889,23.59,29584,5299,12369,44778,Adventure
2017-11-08,Mobile,21053,3072,10.7,64792,7473,20909,195584,RPG
2017-11-09,VR,3062,17040,34.14,68067,2831,4888,8407,FPS
2017-11-10,PC,65724,10950,24.92,18795,1968,65427,88712,RPG
2017-11-11,Console,50445,14553,117.9,72911,5443,33228,85257,Action
2017-11-12,VR,2755,14883,17.79,59796,4245,3455,4649,FPS
2017-11-13,Console,60194,12010,42.78,75608,4193,31780,77818,Adventure
2017-11-14,PC,34445,13777,62.58,59884,1567,39464,21361,Action
2017-11-15,VR,2359,15325,28.42,49915,7210,9905,7598,RPG
2017-11-16,VR,2157,14024,24.2,83215,9822,12037,42675,Simulation
2017-11-17,Mobile,181531,19679,13.52,79583,8735,51660,242194,FPS
2017-11-18,Console,38471,8597,102.38,86414,3486,15282,26635,FPS
2017-11-19,PC,8124,1670,23.71,30962,4594,61755,85746,Simulation
2017-11-20,Console,52203,8746,93.87,52037,1703,14867,32607,Action
2017-11-21,Console,18509,4663,84.89,13560,2505,8648,12331,Simulation
2017-11-22,VR,1906,16058,7.45,79039,5163,4082,34602,Adventure
2017-11-23,Console,19107,3893,48.93,63924,5682,15329,33048,FPS
2017-11-24,PC,41123,8102,51.54,24690,7257,41704,78721,Adventure
2017-11-25,Mobile,79035,6441,20.29,42401,1988,68986,176597,FPS
2017-11-26,PC,33531,6321,76.15,14415,7323,51634,42641,Simulation
2017-11-27,Console,65425,13900,86.71,77421,4865,46947,43033,Adventure
2017-11-28,PC,11860,1873,67.64,66259,2692,60937,83103,Simulation
2017-11-29,Console,20348,5497,71.84,79549,4555,21873,64351,Action
2017-11-30,PC,19973,7989,65.73,90420,4993,99656,21272,RPG
2017-12-01,Mobile,103618,14832,33.95,73561,1281,45044,59169,RPG
2017-12-02,Console,13273,3809,89.75,87555,8273,25970,106518,FPS
2017-12-03,Console,56263,15278,83.12,35946,4389,8532,60915,FPS
2017-12-04,Console,40090,11638,20.89,77599,7143,20034,33857,Action
2017-12-05,VR,3825,18155,9.95,30339,1974,10140,38060,RPG
2017-12-06,VR,975,9808,12.09,50537,9781,2361,41514,RPG
2017-12-07,Mobile,125585,16016,18.64,64038,5370,71603,141236,FPS
2017-12-08,Console,77940,19360,122.19,99661,2114,11633,41823,Action
2017-12-09,PC,103985,15961,21.13,59210,4333,99049,140345,Simulation
2017-12-10,Mobile,151436,13566,22.17,43042,5091,52229,142212,Adventure
2017-12-11,Console,112721,19538,29.26,58027,2496,19273,72126,RPG
2017-12-12,PC,6636,1416,39.1,15630,5353,36117,84797,RPG
2017-12-13,Console,24481,4600,42,54202,5047,24399,8538,Simulation
2017-12-14,Mobile,56642,6726,27.23,77280,7706,30857,89436,RPG
2017-12-15,Mobile,150490,18934,10.58,21418,4695,53273,110723,Action
2017-12-16,PC,60827,11263,85.48,81462,3350,147591,99680,FPS
2017-12-17,VR,541,3025,13.53,27982,1091,4579,5851,RPG
2017-12-18,VR,2868,17577,25.93,50083,6730,3596,26322,Simulation
2017-12-19,PC,124867,18187,14.85,45974,8647,94783,139666,Action
2017-12-20,Console,4816,1084,43.74,98217,7760,25096,96002,RPG
2017-12-21,Mobile,89015,16482,12.82,65273,4289,66397,54532,Action
2017-12-22,Mobile,104838,14449,10.49,81973,8182,58977,54281,Action
2017-12-23,VR,1850,11931,18.28,46604,6709,4487,11232,FPS
2017-12-24,Mobile,36322,3336,39.09,70147,8207,60739,143634,FPS
2017-12-25,PC,29267,5236,43.75,46821,4340,95269,126621,RPG
2017-12-26,Mobile,102825,17977,50.01,65828,7087,54358,249490,FPS
2017-12-27,PC,111037,15688,31.02,27968,5415,81315,27706,Simulation
2017-12-28,VR,2615,14157,30.42,30137,9932,6776,33429,FPS
2017-12-29,VR,3800,17449,8.12,70169,4400,5184,35493,Simulation
2017-12-30,PC,24616,7418,52.78,12528,4235,39800,49148,FPS
2017-12-31,VR,1902,18316,24.33,22627,1884,10313,28566,Action
2018-01-01,Console,4830,1706,26.5,71259,8401,9304,11515,Adventure
2018-01-02,VR,720,6532,24.25,99514,6970,5879,40071,FPS
2018-01-03,PC,54810,11434,48.2,20473,5396,44585,124409,Simulation
2018-01-04,VR,1290,7081,24.74,18093,8406,4514,22696,RPG
2018-01-05,Console,33679,5949,45.5,23945,8835,37119,39651,Simulation
2018-01-06,Console,25688,5200,16.84,89236,5768,27696,99056,Simulation
2018-01-07,VR,2075,10514,11.74,64542,5649,7536,53348,FPS
2018-01-08,VR,1296,6500,42.15,73223,3976,4354,28828,Action
2018-01-09,Mobile,154226,17942,12.19,29056,2003,19298,158695,Simulation
2018-01-10,PC,61494,13328,57.08,20343,5383,42660,11525,FPS
2018-01-11,PC,10902,2027,15.08,44397,3339,77018,86226,Simulation
2018-01-12,VR,672,5627,18.14,72785,3388,4262,14504,Action
2018-01-13,Mobile,92341,9892,11.45,39830,6748,27335,67326,Action
2018-01-14,PC,6988,1366,57.57,17707,6165,77383,34767,Adventure
2018-01-15,VR,1423,7665,28.98,46690,1136,7434,46052,Action
2018-01-16,VR,1327,6419,39.04,28190,2610,5503,2945,FPS
2018-01-17,Mobile,14995,1781,19.04,38242,1122,70808,56465,Action
2018-01-18,Mobile,143897,16011,14.77,50186,6360,61726,67186,RPG
2018-01-19,VR,185,1266,40.43,68442,2010,5048,43942,FPS
2018-01-20,Mobile,153415,18223,41.94,39210,6595,101860,44662,RPG
2018-01-21,Console,14875,3627,95.93,30505,6993,30902,7880,FPS
2018-01-22,PC,69902,12656,105.29,30047,3893,41446,117432,Action
2018-01-23,Console,25180,6355,112.87,57821,7289,33899,73368,Action
2018-01-24,VR,1984,13921,18.52,98375,5911,5105,50798,Adventure
2018-01-25,Console,34400,8975,79.12,78910,7276,43279,100481,RPG
2018-01-26,Mobile,31200,2496,15.89,48490,5901,70163,218233,Simulation
2018-01-27,Mobile,177886,17493,18.06,29582,2747,53151,82934,Simulation
2018-01-28,PC,20889,4604,44.73,31335,1889,18395,68702,Action
2018-01-29,Mobile,65318,9648,37.06,65647,1613,42575,47239,FPS
2018-01-30,PC,76410,13625,85.37,35736,3077,78092,82701,Action
2018-01-31,Mobile,125556,14026,22.74,88267,7857,78065,170392,Action
2018-02-01,PC,10309,1943,80.61,61948,3464,120652,13671,Simulation
2018-02-02,Console,10473,3665,51.5,93494,2423,27358,119176,FPS
2018-02-03,VR,1472,17660,23.04,49345,9899,10819,49033,RPG
2018-02-04,VR,950,4993,16.3,15345,9879,2878,29766,Simulation
2018-02-05,VR,1049,4773,7.75,20792,3927,2710,31852,RPG
2018-02-06,Console,63640,12091,43.75,24653,8390,29989,23944,FPS
2018-02-07,VR,3251,16191,14.79,68027,1078,4486,23402,Adventure
2018-02-08,PC,65830,12206,49.84,56595,6559,43597,43173,FPS
2018-02-09,VR,2243,13995,18.74,40060,8403,5389,25865,Adventure
2018-02-10,Console,17269,4907,89.42,51469,3013,13525,23673,FPS
2018-02-11,PC,46245,6365,21.64,23566,2233,79362,18606,Adventure
2018-02-12,Mobile,87816,8686,18.51,16340,8414,56974,231646,Adventure
2018-02-13,VR,316,2635,28.02,43641,1725,8405,10778,Action
2018-02-14,VR,1962,11927,23.35,34837,6004,3702,25344,RPG
2018-02-15,VR,4962,19846,21.25,19522,4301,10946,31298,Action
2018-02-16,VR,900,10797,17.47,41815,1101,4449,17873,Adventure
2018-02-17,VR,310,1796,39.57,98708,3535,6465,71426,Action
2018-02-18,PC,63681,11915,57.51,80022,7688,64905,22269,Action
2018-02-19,Mobile,42049,4453,10.29,36272,8875,89970,157355,Simulation
2018-02-20,VR,4785,19931,32.71,81775,5463,6560,62069,Simulation
2018-02-21,VR,2855,15932,23.44,32643,1448,2062,16623,Simulation
2018-02-22,PC,36838,8343,19.7,35561,2005,58286,115753,Action
2018-02-23,Mobile,43612,9397,13.7,50752,3454,81466,63865,FPS
2018-02-24,Mobile,24428,2495,27.79,52615,5668,31575,20548,Action
2018-02-25,VR,236,1346,36.35,78553,7279,2777,30017,Adventure
2018-02-26,Mobile,122931,12243,34.64,88332,9406,65460,58668,Action
2018-02-27,PC,99216,18362,55,24779,4763,114116,91777,Action
2018-02-28,Mobile,103568,12925,36.73,58776,2450,48838,122514,Simulation
2018-03-01,VR,3168,15415,35.71,82436,5595,6851,25033,Action
2018-03-02,Console,45109,11341,55.38,33122,6523,16395,8760,Adventure
2018-03-03,Console,66674,16947,67.33,60960,6924,19176,80725,Simulation
2018-03-04,Mobile,132611,19521,31.72,33439,2166,101134,163343,Adventure
2018-03-05,Mobile,91624,11796,58.88,30466,3444,84793,151572,Adventure
2018-03-06,Console,32640,8012,54.95,21412,3906,10983,18260,Simulation
2018-03-07,VR,1090,7141,24.83,88798,7717,3529,8652,RPG
2018-03-08,VR,3272,15397,16.5,36214,9271,2366,51745,Adventure
2018-03-09,VR,838,9358,26.76,69536,5661,5774,68202,RPG
2018-03-10,VR,2494,14876,24.98,10428,8234,6029,13858,Adventure
2018-03-11,Mobile,61543,7482,28.59,66214,6285,41660,80962,RPG
2018-03-12,Console,42647,12182,69.97,31088,5392,10947,33039,RPG
2018-03-13,PC,17620,3599,62.85,31281,7979,73124,83237,RPG
2018-03-14,Console,55408,16684,62.11,55897,6391,19097,94527,FPS
2018-03-15,Console,76700,19445,122.34,15017,7320,16297,53733,FPS
2018-03-16,VR,1251,8821,15.41,97753,5222,9258,19023,Simulation
2018-03-17,VR,1878,14628,34.72,71802,4836,2005,30520,Action
2018-03-18,Console,27351,6313,82.84,98518,4654,14995,3139,Action
2018-03-19,PC,32095,7396,39.12,80544,2572,48065,4795,Action
2018-03-20,PC,35147,7059,34.61,84447,3390,74450,77691,RPG
2018-03-21,VR,2713,16004,23.06,13031,9571,7523,46987,RPG
2018-03-22,VR,1839,10310,22.34,45097,4861,4968,15455,Action
2018-03-23,Console,13414,3116,69.82,27420,9581,30511,78522,RPG
2018-03-24,Mobile,73065,7100,24.98,30840,6791,46963,256609,FPS
2018-03-25,PC,79759,19023,63.31,21044,5193,20572,75127,Adventure
2018-03-26,Console,34852,8674,64.41,19629,4335,12361,3012,RPG
2018-03-27,VR,2887,17523,27.43,87466,2959,3294,30179,Simulation
2018-03-28,Console,29328,4888,33.12,98879,2069,15852,36758,RPG
2018-03-29,Mobile,51544,4999,25.85,61587,2144,105831,104638,Adventure
2018-03-30,PC,40023,8443,30.17,45631,3319,67359,163778,Action
2018-03-31,PC,5952,1683,34.89,34606,1264,55200,60425,Action
2018-04-01,PC,8988,1404,18.01,15819,8956,87889,74649,RPG
2018-04-02,Console,17488,8744,101.4,84342,8505,30352,7117,Action
2018-04-03,Console,68443,14337,43.72,56864,4260,11561,61439,FPS
2018-04-04,PC,45865,10438,93.11,86840,5280,47091,5982,Adventure
2018-04-05,Mobile,67605,8907,23.94,55498,5621,84795,193790,Simulation
2018-04-06,PC,37419,7865,25.36,28938,8301,95983,120147,Action
2018-04-07,PC,8807,2180,59.99,78561,8496,90649,135466,Adventure
2018-04-08,Mobile,21355,3322,45.36,58573,1863,85626,138650,Adventure
2018-04-09,VR,266,1860,25.96,84804,6062,4310,14606,Simulation
2018-04-10,Console,41244,16264,36.66,33426,9056,28608,31322,Adventure
2018-04-11,PC,75129,13393,74.46,97966,4487,44184,93325,Adventure
2018-04-12,VR,814,4905,15.64,69748,9113,2888,17598,Adventure
2018-04-13,Mobile,140771,13924,17.17,29024,1944,21281,135286,RPG
2018-04-14,VR,1470,13542,12.02,95492,1648,2327,28192,Action
2018-04-15,VR,1120,11712,7.58,74984,4568,3151,19354,RPG
2018-04-16,PC,35277,5388,55.69,17389,3713,33158,15352,FPS
2018-04-17,VR,1322,9774,44.76,88634,4110,10384,7151,Simulation
2018-04-18,VR,3575,15375,28.69,92146,2078,1614,14243,RPG
2018-04-19,Console,25021,5994,36.78,61724,8048,15046,10869,RPG
2018-04-20,VR,1272,6826,37.45,13977,3160,6788,26604,RPG
2018-04-21,PC,48858,13168,108.51,59587,2332,83871,39445,Adventure
2018-04-22,Console,19107,4207,116.64,47866,2460,21050,35777,Simulation
2018-04-23,VR,191,1779,22,20568,8790,4370,38196,Simulation
2018-04-24,Console,58443,12310,75.73,85476,2526,37884,68687,RPG
2018-04-25,Mobile,30376,5974,25.18,83341,7967,71196,17666,Adventure
2018-04-26,Console,30975,8563,51.11,66348,9963,22790,4916,Adventure
2018-04-27,Console,46839,10260,91.37,68558,7411,19378,7620,RPG
2018-04-28,VR,1495,7738,24.41,61927,9977,3372,35972,FPS
2018-04-29,PC,91528,15460,26.43,64145,9006,84027,57964,FPS
2018-04-30,Mobile,40395,6212,15.65,32961,6840,79821,10974,Action
2018-05-01,VR,3595,16324,21.6,62687,4324,8929,21899,RPG
2018-05-02,Mobile,91098,15795,26.07,88426,9676,42427,122561,Action
2018-05-03,Mobile,38285,3975,29.15,32127,5431,96037,108137,Simulation
2018-05-04,Console,42151,8774,29.97,59349,6285,27154,12828,Action
2018-05-05,Console,63558,12119,21,70479,1840,13983,58448,Adventure
2018-05-06,Mobile,169657,19594,34.22,65817,7045,45294,185620,FPS
2018-05-07,Mobile,164274,19369,6.76,75906,4191,34910,238675,FPS
2018-05-08,Console,11898,4534,65.95,83332,8956,8872,64836,FPS
2018-05-09,PC,9212,2132,26.69,70621,5720,54340,40826,RPG
2018-05-10,VR,836,5425,19.23,51710,5343,10131,20788,FPS
2018-05-11,Mobile,42650,5949,25.74,54344,3307,29305,23634,Adventure
2018-05-12,PC,57800,8389,55.55,67643,9681,66174,127458,Simulation
2018-05-13,PC,84493,16536,59.08,61176,2215,44809,82847,FPS
2018-05-14,VR,929,4801,18.21,39585,8460,3834,49750,Simulation
2018-05-15,Console,6073,1413,145.5,72950,1130,20258,8664,RPG
2018-05-16,VR,241,1223,17.52,85507,1278,7775,6519,FPS
2018-05-17,VR,332,2237,19.24,18525,4581,2749,29728,Simulation
2018-05-18,Console,68151,15889,52.1,48305,1078,29291,5302,Simulation
2018-05-19,Console,50414,13771,86.55,56149,6129,13274,23275,RPG
2018-05-20,VR,592,4281,25.34,39119,4190,7254,27785,RPG
2018-05-21,PC,10736,3957,39.16,50187,8609,82849,147606,Action
2018-05-22,PC,83520,16268,39.03,91458,7053,113964,89166,Action
2018-05-23,Mobile,10787,1034,33.99,80092,5136,12796,143345,Simulation
2018-05-24,VR,649,3200,10.37,31313,5086,6971,32746,FPS
2018-05-25,PC,76037,13706,25.48,69954,7144,90917,101731,RPG
2018-05-26,Mobile,83668,10260,16.33,86595,5339,43754,280417,RPG
2018-05-27,Console,110167,19338,34.48,93718,4303,8732,23827,Action
2018-05-28,PC,21767,3001,24.15,80631,8082,146127,74901,Action
2018-05-29,VR,3573,19058,35.3,40783,4502,7277,19303,FPS
2018-05-30,Console,51075,11070,56.96,86537,5104,29190,4943,Adventure
2018-05-31,Console,84458,14076,114.34,67796,1725,28216,9754,Simulation
2018-06-01,PC,6344,1715,117.5,87323,9968,81598,87549,Adventure
2018-06-02,PC,27603,4623,18.48,93265,1148,99223,35420,Simulation
2018-06-03,VR,1835,9392,27.72,12555,3788,4327,3770,Action
2018-06-04,VR,4012,17040,15,21688,9181,10183,37191,FPS
2018-06-05,Mobile,55161,8415,9.61,14197,4290,33383,188428,RPG
2018-06-06,VR,1441,6490,8.5,70120,8128,8475,34528,Action
2018-06-07,VR,2731,14033,33.11,44656,9487,5504,50092,FPS
2018-06-08,Mobile,15697,2505,44.35,45740,9588,37544,131251,Adventure
2018-06-09,VR,1343,6493,30.74,29278,1795,6153,54866,Action
2018-06-10,Mobile,91248,13681,22.36,96420,3798,32809,32182,FPS
2018-06-11,PC,27382,7451,36.12,75965,4234,104036,31257,Adventure
2018-06-12,PC,29313,5796,36.34,63500,2894,40360,133033,FPS
2018-06-13,Console,5636,1958,14.05,27215,6761,15198,94709,FPS
2018-06-14,PC,37451,14980,44.48,77415,9743,42921,66957,Simulation
2018-06-15,Console,40889,15549,34.51,99787,7306,3720,90795,RPG
2018-06-16,Console,24789,7173,89.23,16903,5893,31689,74636,Simulation
2018-06-17,VR,1390,12809,25.15,44427,4990,4481,67602,Action
2018-06-18,VR,1545,6940,18.28,66580,9668,4421,7847,Action
2018-06-19,VR,2087,17247,11.69,53787,5609,8953,13924,Action
2018-06-20,PC,13907,3246,80.09,98563,3646,30556,108046,FPS
2018-06-21,VR,1361,5442,13.69,63571,1515,5636,18848,Adventure
2018-06-22,Console,17745,5605,81.88,24547,2817,38892,20224,Action
2018-06-23,Mobile,44142,4532,20.01,49616,2885,43452,96091,RPG
2018-06-24,VR,2596,16112,17.78,66102,3816,6158,20424,Action
2018-06-25,Console,69635,18977,107.3,43075,2196,5937,38238,RPG
2018-06-26,PC,71794,16734,33.07,56002,7177,134375,141666,Adventure
2018-06-27,VR,1991,10735,20.2,76740,1599,1970,21501,Adventure
2018-06-28,Console,62867,13753,49.25,49258,7514,16085,127001,Action
2018-06-29,VR,2501,18330,15.34,23950,6116,2998,22641,Simulation
2018-06-30,VR,2943,16978,16.05,48920,6286,3289,35519,Action
2018-07-01,Mobile,111065,13641,20.94,93767,8725,33392,95866,FPS
2018-07-02,VR,1984,13531,35.55,46138,7431,4459,6184,RPG
2018-07-03,PC,47415,12427,61.94,71667,2474,98921,180374,FPS
2018-07-04,Mobile,59415,10760,30.64,78439,5914,69128,285071,RPG
2018-07-05,VR,2415,16362,20.11,41737,1826,8912,42302,Action
2018-07-06,Console,96047,19027,86.31,50394,8797,18026,66868,RPG
2018-07-07,Console,67959,14412,74.92,56674,2711,8860,43278,Action
2018-07-08,Mobile,71233,7626,44.04,42984,8868,24347,19161,RPG
2018-07-09,Console,66957,19045,47.83,64889,7468,23038,38121,Simulation
2018-07-10,Mobile,105075,13863,31.51,46719,5787,34888,196974,Adventure
2018-07-11,Console,42491,12111,29.87,75097,1410,32035,73916,Adventure
2018-07-12,VR,506,3290,18.9,82120,1638,3637,56478,Action
2018-07-13,Mobile,20644,2085,17.16,39345,9443,53930,213468,FPS
2018-07-14,PC,47615,10838,25.82,57773,3459,65405,16990,Action
2018-07-15,Console,51682,15292,63.52,54940,2943,9609,34902,Action
2018-07-16,PC,7229,1598,72.34,39346,7685,138558,61827,FPS
2018-07-17,Console,87926,17404,89.73,77147,1686,25372,106009,FPS
2018-07-18,VR,899,6486,31.15,67965,8776,9398,4211,Action
2018-07-19,Console,65209,15884,95.07,74337,1909,17185,54971,Simulation
2018-07-20,PC,41530,10079,40.82,77021,3549,140377,149980,RPG
2018-07-21,VR,3167,16981,32.02,16661,4849,10086,18992,Adventure
2018-07-22,Console,19939,5753,42.46,67573,7730,12460,60942,RPG
2018-07-23,PC,34021,5927,24.77,68827,1749,61452,57015,Simulation
2018-07-24,Console,54888,14373,29.43,86510,7329,13568,25443,Action
2018-07-25,Mobile,115360,13721,21.24,13662,2235,24884,17403,Action
2018-07-26,Mobile,133149,11294,24.23,54776,1401,72193,60381,FPS
2018-07-27,Console,14382,5588,48.7,14162,9955,27168,72198,Simulation
2018-07-28,Console,83532,18755,119.48,34457,8290,19414,45014,Action
2018-07-29,Console,11785,5734,80.49,93719,1269,12787,60456,Simulation
2018-07-30,VR,1732,15706,13.53,20012,5589,5727,9929,Action
2018-07-31,PC,9407,1475,11.72,96872,4987,21216,38498,Action
2018-08-01,Console,13035,2713,44.5,16561,1577,35457,21245,FPS
2018-08-02,Console,81800,18770,59.01,72705,8195,13259,39896,FPS
2018-08-03,VR,2198,8792,14.07,71403,1628,5741,32480,Adventure
2018-08-04,PC,67873,13544,60.27,14627,8974,34406,109458,Simulation
2018-08-05,PC,100687,19347,100.53,96344,6691,43209,52326,Simulation
2018-08-06,Console,75158,16637,106.16,90456,7642,11550,116751,Action
2018-08-07,VR,2967,19597,14.15,85694,5105,5747,22651,FPS
2018-08-08,Mobile,144541,18990,16.93,47243,2428,49416,152668,Action
2018-08-09,Mobile,155278,19679,27.24,38495,2735,106629,307305,Simulation
2018-08-10,Mobile,61445,6612,10.11,72409,9427,88747,127280,Adventure
2018-08-11,PC,86038,13276,83.14,57405,6402,40325,17097,Simulation
2018-08-12,PC,44684,8508,118.15,88057,8178,94366,40157,Simulation
2018-08-13,Mobile,99669,18101,22.12,41511,5112,38978,182462,Action
2018-08-14,PC,71443,16897,49.19,10149,5792,55686,22243,FPS
2018-08-15,PC,17742,5465,33.23,90032,9437,42779,112960,Adventure
2018-08-16,Mobile,20631,3280,29.4,31832,8112,58509,132178,Adventure
2018-08-17,Console,62647,15966,44,41267,8424,32689,4145,Adventure
2018-08-18,Console,35627,14075,54.73,20673,5242,42856,42224,RPG
2018-08-19,PC,37302,10455,62.14,94173,1944,78575,82955,Simulation
2018-08-20,PC,7543,2529,37.97,96266,9164,27504,18205,FPS
2018-08-21,Console,83474,19549,28.66,11414,2987,14853,70603,RPG
2018-08-22,Mobile,17762,3418,45.57,38707,2969,32196,155369,Simulation
2018-08-23,VR,109,1128,7.66,76779,1224,9162,21003,Simulation
2018-08-24,Mobile,107061,16536,25.46,72421,4979,28179,171142,Action
2018-08-25,Console,56611,17836,50.19,60270,8748,25844,56678,Action
2018-08-26,Console,24471,5534,34.44,60030,2048,30163,53377,Simulation
2018-08-27,Console,10401,3075,76.32,54336,8481,12042,85593,FPS
2018-08-28,Mobile,107675,12650,11.3,64424,6999,27587,100192,FPS
2018-08-29,Mobile,186348,19768,21.52,94011,5278,36934,204264,Simulation
2018-08-30,Console,62660,19509,39.44,95852,9305,26700,81760,FPS
2018-08-31,PC,126617,16997,35.67,96615,4122,97111,111739,Simulation
2018-09-01,VR,3248,17615,23.83,19567,5255,4186,17576,Action
2018-09-02,PC,83924,17719,39.76,81582,8894,49091,15440,FPS
2018-09-03,Mobile,144954,16393,27.1,14346,6407,26333,73855,Simulation
2018-09-04,Mobile,73737,7865,15.13,92464,4424,58700,215769,Adventure
2018-09-05,Mobile,127111,16423,27.32,14948,6318,52155,58974,Action
2018-09-06,PC,126617,16882,110,56336,4768,104732,60761,Action
2018-09-07,Console,7945,3972,71.21,79952,6440,18130,31595,Adventure
2018-09-08,Mobile,65795,10190,49.51,84905,1253,38883,116747,FPS
2018-09-09,Mobile,184985,14798,23.88,83111,3621,95567,40238,Simulation
2018-09-10,Mobile,83288,15635,30.8,75126,4847,67973,44287,Action
